year_month,Date,Vendor_Name,Amount
2023-04,2023-04-07,AK Chicken Adakkaputhur,3172.0
2023-04,2023-04-13,AK Chicken Adakkaputhur,3161.0
2023-04,2023-04-18,AK Chicken Adakkaputhur,792.0
2023-04,2023-04-19,AK Chicken Adakkaputhur,1171.0
2023-04,2023-04-21,AK Chicken Adakkaputhur,1310.0
2023-04,2023-04-23,AK Chicken Adakkaputhur,1146.0
2023-04,2023-04-24,AK Chicken Adakkaputhur,1127.0
2023-04,2023-04-26,AK Chicken Adakkaputhur,1043.0
2023-04,2023-04-27,AK Chicken Adakkaputhur,928.0
2023-04,2023-04-28,AK Chicken Adakkaputhur,1010.0
2023-04,2023-04-01,Babu Palakkad,540.0
2023-04,2023-04-07,Babu Palakkad,1050.0
2023-04,2023-04-18,Babu Palakkad,960.0
2023-04,2023-04-01,City Mart Supermarket,148.0
2023-04,2023-04-04,City Mart Supermarket,168.0
2023-04,2023-04-05,City Mart Supermarket,28.0
2023-04,2023-04-06,City Mart Supermarket,132.0
2023-04,2023-04-07,City Mart Supermarket,214.0
2023-04,2023-04-13,City Mart Supermarket,385.0
2023-04,2023-04-18,City Mart Supermarket,137.0
2023-04,2023-04-19,City Mart Supermarket,147.0
2023-04,2023-04-20,City Mart Supermarket,85.0
2023-04,2023-04-21,City Mart Supermarket,84.0
2023-04,2023-04-24,City Mart Supermarket,148.0
2023-04,2023-04-28,City Mart Supermarket,64.0
2023-04,2023-04-13,Essar Associates,1726.0
2023-04,2023-04-21,Essar Associates,4538.0
2023-04,2023-04-27,Essar Associates,4482.0
2023-04,2023-04-01,KTP Vegitables,2781.0
2023-04,2023-04-03,KTP Vegitables,883.0
2023-04,2023-04-06,KTP Vegitables,1206.0
2023-04,2023-04-07,KTP Vegitables,1071.0
2023-04,2023-04-13,KTP Vegitables,2303.0
2023-04,2023-04-19,KTP Vegitables,354.0
2023-04,2023-04-20,KTP Vegitables,848.0
2023-04,2023-04-21,KTP Vegitables,521.0
2023-04,2023-04-24,KTP Vegitables,938.0
2023-04,2023-04-26,KTP Vegitables,465.0
2023-04,2023-04-27,KTP Vegitables,190.0
2023-04,2023-04-28,KTP Vegitables,352.0
2023-04,2023-04-14,Koonathil Traders,779.0
2023-04,2023-04-20,Koonathil Traders,17337.0
2023-04,2023-04-28,Koonathil Traders,25984.0
2023-04,2023-04-20,Lakhsyam Foods,7205.0
2023-04,2023-04-02,Local Purchase,3080.0
2023-04,2023-04-06,Local Purchase,320.0
2023-04,2023-04-07,Local Purchase,2886.0
2023-04,2023-04-13,Local Purchase,3428.0
2023-04,2023-04-18,Local Purchase,1486.0
2023-04,2023-04-19,Local Purchase,1287.0
2023-04,2023-04-21,Local Purchase,3004.0
2023-04,2023-04-24,Local Purchase,2200.0
2023-04,2023-04-26,Local Purchase,380.0
2023-04,2023-04-27,Local Purchase,494.0
2023-04,2023-04-28,Local Purchase,172.0
2023-04,2023-04-01,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-03,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-05,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-08,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-14,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-17,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-20,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-29,Local Purchase-Gas AGency,2070.0
2023-04,2023-04-18,MBS Traders,330.0
2023-04,2023-04-19,MBS Traders,105.0
2023-04,2023-04-20,MBS Traders,1267.0
2023-04,2023-04-24,MBS Traders,90.0
2023-04,2023-04-26,MBS Traders,140.0
2023-04,2023-04-13,Narayana Traders,4100.0
2023-04,2023-04-28,Narayana Traders,4100.0
2023-04,2023-04-06,Taha Enterprices,784.0
2023-04,2023-04-24,Taha Enterprices,6647.0
2023-04,2023-04-30,Taha Enterprices,6929.0
2023-03,2023-03-01,AK Chicken Adakkaputhur,810.0
2023-03,2023-03-02,AK Chicken Adakkaputhur,810.0
2023-03,2023-03-05,AK Chicken Adakkaputhur,685.0
2023-03,2023-03-06,AK Chicken Adakkaputhur,690.0
2023-03,2023-03-07,AK Chicken Adakkaputhur,713.0
2023-03,2023-03-09,AK Chicken Adakkaputhur,768.0
2023-03,2023-03-10,AK Chicken Adakkaputhur,781.0
2023-03,2023-03-11,AK Chicken Adakkaputhur,699.0
2023-03,2023-03-12,AK Chicken Adakkaputhur,768.0
2023-03,2023-03-13,AK Chicken Adakkaputhur,633.0
2023-03,2023-03-15,AK Chicken Adakkaputhur,735.0
2023-03,2023-03-16,AK Chicken Adakkaputhur,729.0
2023-03,2023-03-17,AK Chicken Adakkaputhur,637.0
2023-03,2023-03-18,AK Chicken Adakkaputhur,811.0
2023-03,2023-03-20,AK Chicken Adakkaputhur,799.0
2023-03,2023-03-21,AK Chicken Adakkaputhur,823.0
2023-03,2023-03-22,AK Chicken Adakkaputhur,747.0
2023-03,2023-03-28,AK Chicken Adakkaputhur,842.0
2023-03,2023-03-31,AK Chicken Adakkaputhur,655.0
2023-03,2023-03-04,Babu Palakkad,270.0
2023-03,2023-03-11,Babu Palakkad,650.0
2023-03,2023-03-18,Babu Palakkad,650.0
2023-03,2023-03-01,City Mart Supermarket,158.0
2023-03,2023-03-02,City Mart Supermarket,80.0
2023-03,2023-03-06,City Mart Supermarket,137.0
2023-03,2023-03-07,City Mart Supermarket,107.0
2023-03,2023-03-08,City Mart Supermarket,45.0
2023-03,2023-03-09,City Mart Supermarket,193.0
2023-03,2023-03-10,City Mart Supermarket,63.0
2023-03,2023-03-11,City Mart Supermarket,137.0
2023-03,2023-03-12,City Mart Supermarket,108.0
2023-03,2023-03-13,City Mart Supermarket,33.0
2023-03,2023-03-14,City Mart Supermarket,241.0
2023-03,2023-03-15,City Mart Supermarket,69.0
2023-03,2023-03-16,City Mart Supermarket,257.0
2023-03,2023-03-17,City Mart Supermarket,241.0
2023-03,2023-03-20,City Mart Supermarket,158.0
2023-03,2023-03-21,City Mart Supermarket,132.0
2023-03,2023-03-23,City Mart Supermarket,257.0
2023-03,2023-03-24,City Mart Supermarket,39.0
2023-03,2023-03-26,City Mart Supermarket,33.0
2023-03,2023-03-27,City Mart Supermarket,61.0
2023-03,2023-03-28,City Mart Supermarket,121.0
2023-03,2023-03-30,City Mart Supermarket,104.0
2023-03,2023-03-31,City Mart Supermarket,137.0
2023-03,2023-03-03,Essar Associates,3438.0
2023-03,2023-03-09,Essar Associates,3958.0
2023-03,2023-03-16,Essar Associates,4027.0
2023-03,2023-03-23,Essar Associates,4915.0
2023-03,2023-03-30,Essar Associates,3404.0
2023-03,2023-03-02,Five Star Traders,241.0
2023-03,2023-03-05,Five Star Traders,160.0
2023-03,2023-03-06,Five Star Traders,1556.0
2023-03,2023-03-09,Five Star Traders,222.0
2023-03,2023-03-13,Five Star Traders,1365.0
2023-03,2023-03-15,Five Star Traders,290.0
2023-03,2023-03-18,Five Star Traders,352.0
2023-03,2023-03-21,Five Star Traders,238.0
2023-03,2023-03-28,Five Star Traders,1311.0
2023-03,2023-03-31,Five Star Traders,164.0
2023-03,2023-03-08,Isha Fresh Vegitables (Hisham),684.0
2023-03,2023-03-13,Isha Fresh Vegitables (Hisham),819.0
2023-03,2023-03-22,Isha Fresh Vegitables (Hisham),686.0
2023-03,2023-03-01,KTP Vegitables,304.0
2023-03,2023-03-02,KTP Vegitables,343.0
2023-03,2023-03-03,KTP Vegitables,185.0
2023-03,2023-03-05,KTP Vegitables,283.0
2023-03,2023-03-06,KTP Vegitables,369.0
2023-03,2023-03-07,KTP Vegitables,274.0
2023-03,2023-03-08,KTP Vegitables,37.0
2023-03,2023-03-09,KTP Vegitables,470.0
2023-03,2023-03-10,KTP Vegitables,340.0
2023-03,2023-03-11,KTP Vegitables,324.0
2023-03,2023-03-12,KTP Vegitables,329.0
2023-03,2023-03-13,KTP Vegitables,378.0
2023-03,2023-03-15,KTP Vegitables,557.0
2023-03,2023-03-16,KTP Vegitables,153.0
2023-03,2023-03-17,KTP Vegitables,324.0
2023-03,2023-03-18,KTP Vegitables,420.0
2023-03,2023-03-20,KTP Vegitables,368.0
2023-03,2023-03-21,KTP Vegitables,518.0
2023-03,2023-03-22,KTP Vegitables,402.0
2023-03,2023-03-24,KTP Vegitables,136.0
2023-03,2023-03-25,KTP Vegitables,142.0
2023-03,2023-03-26,KTP Vegitables,230.0
2023-03,2023-03-28,KTP Vegitables,391.0
2023-03,2023-03-04,Koonathil Traders,43699.0
2023-03,2023-03-22,Koonathil Traders,49041.0
2023-03,2023-03-31,Koonathil Traders,10746.0
2023-03,2023-03-11,Lakhsyam Foods,14075.0
2023-03,2023-03-30,Lakhsyam Foods,9486.0
2023-03,2023-03-01,Local Purchase,1088.0
2023-03,2023-03-02,Local Purchase,1121.0
2023-03,2023-03-03,Local Purchase,2177.0
2023-03,2023-03-04,Local Purchase,60.0
2023-03,2023-03-05,Local Purchase,362.0
2023-03,2023-03-08,Local Purchase,300.0
2023-03,2023-03-09,Local Purchase,245.0
2023-03,2023-03-10,Local Purchase,974.0
2023-03,2023-03-11,Local Purchase,210.0
2023-03,2023-03-13,Local Purchase,172.0
2023-03,2023-03-14,Local Purchase,439.0
2023-03,2023-03-16,Local Purchase,3742.0
2023-03,2023-03-18,Local Purchase,55.0
2023-03,2023-03-19,Local Purchase,28.0
2023-03,2023-03-20,Local Purchase,1025.0
2023-03,2023-03-22,Local Purchase,222.0
2023-03,2023-03-23,Local Purchase,40.0
2023-03,2023-03-26,Local Purchase,22.0
2023-03,2023-03-29,Local Purchase,28.0
2023-03,2023-03-30,Local Purchase,234.0
2023-03,2023-03-05,Local Purchase-Gas AGency,2150.0
2023-03,2023-03-08,Local Purchase-Gas AGency,2150.0
2023-03,2023-03-13,Local Purchase-Gas AGency,2150.0
2023-03,2023-03-20,Local Purchase-Gas AGency,2150.0
2023-03,2023-03-23,Local Purchase-Gas AGency,2150.0
2023-03,2023-03-29,Local Purchase-Gas AGency,2150.0
2023-03,2023-03-06,MBS Traders,623.0
2023-03,2023-03-12,MBS Traders,665.0
2023-03,2023-03-16,MBS Traders,368.0
2023-03,2023-03-18,MBS Traders,420.0
2023-03,2023-03-23,MBS Traders,368.0
2023-03,2023-03-30,MBS Traders,105.0
2023-03,2023-03-31,MBS Traders,190.0
2023-03,2023-03-16,Narayana Traders,4100.0
2023-03,2023-03-30,Narayana Traders,4100.0
2023-03,2023-03-01,Royal Hypermarket-Ottapalam,180.0
2023-03,2023-03-10,Royal Hypermarket-Ottapalam,292.0
2023-03,2023-03-15,Taha Enterprices,8654.0
2023-03,2023-03-31,Taha Enterprices,3930.0
2023-02,2023-02-02,AK Chicken Adakkaputhur,810.0
2023-02,2023-02-03,AK Chicken Adakkaputhur,918.0
2023-02,2023-02-04,AK Chicken Adakkaputhur,825.0
2023-02,2023-02-05,AK Chicken Adakkaputhur,594.0
2023-02,2023-02-07,AK Chicken Adakkaputhur,801.0
2023-02,2023-02-08,AK Chicken Adakkaputhur,540.0
2023-02,2023-02-09,AK Chicken Adakkaputhur,567.0
2023-02,2023-02-10,AK Chicken Adakkaputhur,567.0
2023-02,2023-02-11,AK Chicken Adakkaputhur,891.0
2023-02,2023-02-13,AK Chicken Adakkaputhur,837.0
2023-02,2023-02-14,AK Chicken Adakkaputhur,941.0
2023-02,2023-02-16,AK Chicken Adakkaputhur,810.0
2023-02,2023-02-17,AK Chicken Adakkaputhur,806.0
2023-02,2023-02-20,AK Chicken Adakkaputhur,540.0
2023-02,2023-02-22,AK Chicken Adakkaputhur,810.0
2023-02,2023-02-23,AK Chicken Adakkaputhur,864.0
2023-02,2023-02-24,AK Chicken Adakkaputhur,675.0
2023-02,2023-02-25,AK Chicken Adakkaputhur,914.0
2023-02,2023-02-28,AK Chicken Adakkaputhur,675.0
2023-02,2023-02-04,Babu Palakkad,1030.0
2023-02,2023-02-11,Babu Palakkad,650.0
2023-02,2023-02-21,Babu Palakkad,650.0
2023-02,2023-02-25,Babu Palakkad,270.0
2023-02,2023-02-01,City Mart Supermarket,46.0
2023-02,2023-02-02,City Mart Supermarket,189.0
2023-02,2023-02-04,City Mart Supermarket,100.0
2023-02,2023-02-05,City Mart Supermarket,88.0
2023-02,2023-02-06,City Mart Supermarket,36.0
2023-02,2023-02-07,City Mart Supermarket,134.0
2023-02,2023-02-08,City Mart Supermarket,36.0
2023-02,2023-02-09,City Mart Supermarket,30.0
2023-02,2023-02-10,City Mart Supermarket,130.0
2023-02,2023-02-11,City Mart Supermarket,104.0
2023-02,2023-02-12,City Mart Supermarket,36.0
2023-02,2023-02-13,City Mart Supermarket,134.0
2023-02,2023-02-14,City Mart Supermarket,24.0
2023-02,2023-02-15,City Mart Supermarket,141.0
2023-02,2023-02-16,City Mart Supermarket,130.0
2023-02,2023-02-18,City Mart Supermarket,240.0
2023-02,2023-02-19,City Mart Supermarket,129.0
2023-02,2023-02-20,City Mart Supermarket,152.0
2023-02,2023-02-21,City Mart Supermarket,28.0
2023-02,2023-02-22,City Mart Supermarket,52.0
2023-02,2023-02-23,City Mart Supermarket,159.0
2023-02,2023-02-24,City Mart Supermarket,91.0
2023-02,2023-02-25,City Mart Supermarket,39.0
2023-02,2023-02-26,City Mart Supermarket,33.0
2023-02,2023-02-27,City Mart Supermarket,137.0
2023-02,2023-02-28,City Mart Supermarket,297.0
2023-02,2023-02-02,Essar Associates,4598.0
2023-02,2023-02-09,Essar Associates,4263.0
2023-02,2023-02-16,Essar Associates,4373.0
2023-02,2023-02-23,Essar Associates,2438.0
2023-02,2023-02-02,Five Star Traders,282.0
2023-02,2023-02-04,Five Star Traders,1054.0
2023-02,2023-02-06,Five Star Traders,975.0
2023-02,2023-02-07,Five Star Traders,336.0
2023-02,2023-02-10,Five Star Traders,306.0
2023-02,2023-02-13,Five Star Traders,1614.0
2023-02,2023-02-20,Five Star Traders,1228.0
2023-02,2023-02-23,Five Star Traders,229.0
2023-02,2023-02-25,Five Star Traders,1398.0
2023-02,2023-02-28,Five Star Traders,230.0
2023-02,2023-02-07,Isha Fresh Vegitables (Hisham),759.0
2023-02,2023-02-20,Isha Fresh Vegitables (Hisham),872.0
2023-02,2023-02-01,KTP Vegitables,333.0
2023-02,2023-02-02,KTP Vegitables,402.0
2023-02,2023-02-03,KTP Vegitables,104.0
2023-02,2023-02-04,KTP Vegitables,298.0
2023-02,2023-02-05,KTP Vegitables,254.0
2023-02,2023-02-06,KTP Vegitables,527.0
2023-02,2023-02-07,KTP Vegitables,230.0
2023-02,2023-02-09,KTP Vegitables,158.0
2023-02,2023-02-10,KTP Vegitables,265.0
2023-02,2023-02-11,KTP Vegitables,457.0
2023-02,2023-02-13,KTP Vegitables,294.0
2023-02,2023-02-14,KTP Vegitables,174.0
2023-02,2023-02-15,KTP Vegitables,392.0
2023-02,2023-02-16,KTP Vegitables,331.0
2023-02,2023-02-17,KTP Vegitables,167.0
2023-02,2023-02-18,KTP Vegitables,358.0
2023-02,2023-02-20,KTP Vegitables,144.0
2023-02,2023-02-21,KTP Vegitables,343.0
2023-02,2023-02-22,KTP Vegitables,228.0
2023-02,2023-02-23,KTP Vegitables,337.0
2023-02,2023-02-24,KTP Vegitables,255.0
2023-02,2023-02-25,KTP Vegitables,359.0
2023-02,2023-02-27,KTP Vegitables,259.0
2023-02,2023-02-28,KTP Vegitables,373.0
2023-02,2023-02-10,Koonathil Traders,9100.0
2023-02,2023-02-18,Koonathil Traders,315.0
2023-02,2023-02-25,Koonathil Traders,680.0
2023-02,2023-02-04,Lakhsyam Foods,2836.0
2023-02,2023-02-17,Lakhsyam Foods,1369.0
2023-02,2023-02-20,Lakhsyam Foods,24586.0
2023-02,2023-02-02,Local Purchase,285.0
2023-02,2023-02-03,Local Purchase,56.0
2023-02,2023-02-04,Local Purchase,69.0
2023-02,2023-02-05,Local Purchase,88.0
2023-02,2023-02-09,Local Purchase,326.0
2023-02,2023-02-10,Local Purchase,1317.0
2023-02,2023-02-11,Local Purchase,10.0
2023-02,2023-02-13,Local Purchase,185.0
2023-02,2023-02-15,Local Purchase,1171.0
2023-02,2023-02-18,Local Purchase,328.0
2023-02,2023-02-19,Local Purchase,36.0
2023-02,2023-02-22,Local Purchase,220.0
2023-02,2023-02-26,Local Purchase,3120.0
2023-02,2023-02-02,Local Purchase-Gas AGency,1800.0
2023-02,2023-02-07,Local Purchase-Gas AGency,3600.0
2023-02,2023-02-13,Local Purchase-Gas AGency,1800.0
2023-02,2023-02-14,Local Purchase-Gas AGency,1800.0
2023-02,2023-02-20,Local Purchase-Gas AGency,1800.0
2023-02,2023-02-21,Local Purchase-Gas AGency,1800.0
2023-02,2023-02-28,Local Purchase-Gas AGency,1800.0
2023-02,2023-02-02,Local Purchase-Petrol,400.0
2023-02,2023-02-04,Local Purchase-Petrol,80.0
2023-02,2023-02-05,Local Purchase-Petrol,800.0
2023-02,2023-02-07,Local Purchase-Petrol,200.0
2023-02,2023-02-08,Local Purchase-Petrol,200.0
2023-02,2023-02-09,Local Purchase-Petrol,800.0
2023-02,2023-02-10,Local Purchase-Petrol,300.0
2023-02,2023-02-12,Local Purchase-Petrol,800.0
2023-02,2023-02-13,Local Purchase-Petrol,200.0
2023-02,2023-02-14,Local Purchase-Petrol,200.0
2023-02,2023-02-15,Local Purchase-Petrol,200.0
2023-02,2023-02-17,Local Purchase-Petrol,900.0
2023-02,2023-02-19,Local Purchase-Petrol,400.0
2023-02,2023-02-20,Local Purchase-Petrol,610.0
2023-02,2023-02-21,Local Purchase-Petrol,390.0
2023-02,2023-02-22,Local Purchase-Petrol,300.0
2023-02,2023-02-24,Local Purchase-Petrol,700.0
2023-02,2023-02-26,Local Purchase-Petrol,200.0
2023-02,2023-02-27,Local Purchase-Petrol,200.0
2023-02,2023-02-28,Local Purchase-Petrol,600.0
2023-02,2023-02-04,MBS Traders,313.0
2023-02,2023-02-08,MBS Traders,208.0
2023-02,2023-02-12,MBS Traders,653.0
2023-02,2023-02-18,MBS Traders,368.0
2023-02,2023-02-20,MBS Traders,80.0
2023-02,2023-02-23,MBS Traders,140.0
2023-02,2023-02-24,MBS Traders,160.0
2023-02,2023-02-09,Narayana Traders,4200.0
2023-02,2023-02-22,Narayana Traders,4100.0
2023-02,2023-02-02,Ranjith Loocos,2313.0
2023-02,2023-02-27,Ranjith Loocos,2275.0
2023-02,2023-02-09,Royal Hypermarket-Ottapalam,53.0
2023-02,2023-02-21,Royal Hypermarket-Ottapalam,135.0
2023-02,2023-02-22,Taha Enterprices,849.0
2023-02,2023-02-28,Taha Enterprices,1594.0
2023-01,2023-01-02,AK Chicken Adakkaputhur,1375.0
2023-01,2023-01-04,AK Chicken Adakkaputhur,853.0
2023-01,2023-01-06,AK Chicken Adakkaputhur,935.0
2023-01,2023-01-08,AK Chicken Adakkaputhur,825.0
2023-01,2023-01-10,AK Chicken Adakkaputhur,955.0
2023-01,2023-01-13,AK Chicken Adakkaputhur,1347.0
2023-01,2023-01-14,AK Chicken Adakkaputhur,825.0
2023-01,2023-01-16,AK Chicken Adakkaputhur,883.0
2023-01,2023-01-17,AK Chicken Adakkaputhur,864.0
2023-01,2023-01-19,AK Chicken Adakkaputhur,937.0
2023-01,2023-01-22,AK Chicken Adakkaputhur,864.0
2023-01,2023-01-24,AK Chicken Adakkaputhur,1378.0
2023-01,2023-01-26,AK Chicken Adakkaputhur,822.0
2023-01,2023-01-27,AK Chicken Adakkaputhur,822.0
2023-01,2023-01-29,AK Chicken Adakkaputhur,810.0
2023-01,2023-01-31,AK Chicken Adakkaputhur,837.0
2023-01,2023-01-04,Babu Palakkad,810.0
2023-01,2023-01-07,Babu Palakkad,650.0
2023-01,2023-01-24,Babu Palakkad,1030.0
2023-01,2023-01-02,City Mart Supermarket,86.0
2023-01,2023-01-03,City Mart Supermarket,130.0
2023-01,2023-01-04,City Mart Supermarket,130.0
2023-01,2023-01-05,City Mart Supermarket,66.0
2023-01,2023-01-06,City Mart Supermarket,136.0
2023-01,2023-01-08,City Mart Supermarket,186.0
2023-01,2023-01-09,City Mart Supermarket,86.0
2023-01,2023-01-10,City Mart Supermarket,36.0
2023-01,2023-01-11,City Mart Supermarket,160.0
2023-01,2023-01-13,City Mart Supermarket,194.0
2023-01,2023-01-14,City Mart Supermarket,50.0
2023-01,2023-01-15,City Mart Supermarket,151.0
2023-01,2023-01-16,City Mart Supermarket,33.0
2023-01,2023-01-17,City Mart Supermarket,133.0
2023-01,2023-01-18,City Mart Supermarket,139.0
2023-01,2023-01-19,City Mart Supermarket,72.0
2023-01,2023-01-21,City Mart Supermarket,161.0
2023-01,2023-01-23,City Mart Supermarket,169.0
2023-01,2023-01-24,City Mart Supermarket,33.0
2023-01,2023-01-25,City Mart Supermarket,100.0
2023-01,2023-01-26,City Mart Supermarket,33.0
2023-01,2023-01-27,City Mart Supermarket,133.0
2023-01,2023-01-28,City Mart Supermarket,120.0
2023-01,2023-01-29,City Mart Supermarket,33.0
2023-01,2023-01-30,City Mart Supermarket,95.0
2023-01,2023-01-31,City Mart Supermarket,133.0
2023-01,2023-01-07,Essar Associates,2983.0
2023-01,2023-01-13,Essar Associates,3066.0
2023-01,2023-01-19,Essar Associates,3420.0
2023-01,2023-01-26,Essar Associates,2915.0
2023-01,2023-01-02,Five Star Traders,1046.0
2023-01,2023-01-05,Five Star Traders,1060.0
2023-01,2023-01-08,Five Star Traders,356.0
2023-01,2023-01-09,Five Star Traders,176.0
2023-01,2023-01-11,Five Star Traders,1092.0
2023-01,2023-01-13,Five Star Traders,377.0
2023-01,2023-01-14,Five Star Traders,214.0
2023-01,2023-01-16,Five Star Traders,982.0
2023-01,2023-01-18,Five Star Traders,95.0
2023-01,2023-01-21,Five Star Traders,1045.0
2023-01,2023-01-23,Five Star Traders,200.0
2023-01,2023-01-27,Five Star Traders,298.0
2023-01,2023-01-28,Five Star Traders,1103.0
2023-01,2023-01-17,Isha Fresh Vegitables (Hisham),682.0
2023-01,2023-01-21,Isha Fresh Vegitables (Hisham),841.0
2023-01,2023-01-02,KTP Vegitables,208.0
2023-01,2023-01-03,KTP Vegitables,527.0
2023-01,2023-01-04,KTP Vegitables,150.0
2023-01,2023-01-05,KTP Vegitables,292.0
2023-01,2023-01-06,KTP Vegitables,606.0
2023-01,2023-01-07,KTP Vegitables,115.0
2023-01,2023-01-08,KTP Vegitables,278.0
2023-01,2023-01-10,KTP Vegitables,398.0
2023-01,2023-01-11,KTP Vegitables,362.0
2023-01,2023-01-12,KTP Vegitables,10.0
2023-01,2023-01-13,KTP Vegitables,315.0
2023-01,2023-01-14,KTP Vegitables,349.0
2023-01,2023-01-15,KTP Vegitables,24.0
2023-01,2023-01-16,KTP Vegitables,490.0
2023-01,2023-01-17,KTP Vegitables,807.0
2023-01,2023-01-18,KTP Vegitables,76.0
2023-01,2023-01-19,KTP Vegitables,338.0
2023-01,2023-01-21,KTP Vegitables,347.0
2023-01,2023-01-22,KTP Vegitables,242.0
2023-01,2023-01-23,KTP Vegitables,768.0
2023-01,2023-01-24,KTP Vegitables,24.0
2023-01,2023-01-25,KTP Vegitables,149.0
2023-01,2023-01-26,KTP Vegitables,287.0
2023-01,2023-01-27,KTP Vegitables,193.0
2023-01,2023-01-28,KTP Vegitables,515.0
2023-01,2023-01-29,KTP Vegitables,272.0
2023-01,2023-01-30,KTP Vegitables,285.0
2023-01,2023-01-11,Koonathil Traders,6434.0
2023-01,2023-01-12,Koonathil Traders,27540.0
2023-01,2023-01-21,Koonathil Traders,9526.0
2023-01,2023-01-28,Koonathil Traders,51683.0
2023-01,2023-01-18,Lakhsyam Foods,16556.0
2023-01,2023-01-01,Local Purchase,288.0
2023-01,2023-01-02,Local Purchase,50.0
2023-01,2023-01-05,Local Purchase,413.0
2023-01,2023-01-06,Local Purchase,2279.0
2023-01,2023-01-09,Local Purchase,95.0
2023-01,2023-01-10,Local Purchase,170.0
2023-01,2023-01-11,Local Purchase,336.0
2023-01,2023-01-16,Local Purchase,1006.0
2023-01,2023-01-18,Local Purchase,20.0
2023-01,2023-01-20,Local Purchase,282.0
2023-01,2023-01-24,Local Purchase,962.0
2023-01,2023-01-25,Local Purchase,1574.0
2023-01,2023-01-28,Local Purchase,60.0
2023-01,2023-01-31,Local Purchase,1050.0
2023-01,2023-01-02,Local Purchase-Gas AGency,1780.0
2023-01,2023-01-04,Local Purchase-Gas AGency,1800.0
2023-01,2023-01-12,Local Purchase-Gas AGency,1810.0
2023-01,2023-01-17,Local Purchase-Gas AGency,1800.0
2023-01,2023-01-19,Local Purchase-Gas AGency,1800.0
2023-01,2023-01-22,Local Purchase-Gas AGency,1800.0
2023-01,2023-01-25,Local Purchase-Gas AGency,1800.0
2023-01,2023-01-30,Local Purchase-Gas AGency,1800.0
2023-01,2023-01-01,Local Purchase-Petrol,500.0
2023-01,2023-01-02,Local Purchase-Petrol,200.0
2023-01,2023-01-03,Local Purchase-Petrol,400.0
2023-01,2023-01-04,Local Purchase-Petrol,500.0
2023-01,2023-01-06,Local Purchase-Petrol,200.0
2023-01,2023-01-07,Local Purchase-Petrol,300.0
2023-01,2023-01-08,Local Purchase-Petrol,380.0
2023-01,2023-01-09,Local Purchase-Petrol,400.0
2023-01,2023-01-10,Local Purchase-Petrol,100.0
2023-01,2023-01-11,Local Purchase-Petrol,350.0
2023-01,2023-01-13,Local Purchase-Petrol,400.0
2023-01,2023-01-14,Local Purchase-Petrol,200.0
2023-01,2023-01-15,Local Purchase-Petrol,100.0
2023-01,2023-01-16,Local Purchase-Petrol,690.0
2023-01,2023-01-17,Local Purchase-Petrol,100.0
2023-01,2023-01-18,Local Purchase-Petrol,200.0
2023-01,2023-01-19,Local Purchase-Petrol,200.0
2023-01,2023-01-20,Local Purchase-Petrol,200.0
2023-01,2023-01-21,Local Purchase-Petrol,500.0
2023-01,2023-01-22,Local Purchase-Petrol,299.0
2023-01,2023-01-24,Local Purchase-Petrol,200.0
2023-01,2023-01-25,Local Purchase-Petrol,100.0
2023-01,2023-01-26,Local Purchase-Petrol,500.0
2023-01,2023-01-27,Local Purchase-Petrol,300.0
2023-01,2023-01-28,Local Purchase-Petrol,400.0
2023-01,2023-01-29,Local Purchase-Petrol,200.0
2023-01,2023-01-30,Local Purchase-Petrol,200.0
2023-01,2023-01-31,Local Purchase-Petrol,600.0
2023-01,2023-01-02,MBS Traders,160.0
2023-01,2023-01-08,MBS Traders,195.0
2023-01,2023-01-14,MBS Traders,800.0
2023-01,2023-01-17,MBS Traders,280.0
2023-01,2023-01-19,MBS Traders,70.0
2023-01,2023-01-21,MBS Traders,90.0
2023-01,2023-01-24,MBS Traders,115.0
2023-01,2023-01-28,MBS Traders,618.0
2023-01,2023-01-10,Narayana Traders,4100.0
2023-01,2023-01-25,Narayana Traders,4200.0
2023-01,2023-01-21,Royal Hypermarket-Ottapalam,270.0
2023-01,2023-01-14,Taha Enterprices,3120.0
2023-01,2023-01-18,Taha Enterprices,1302.0
2023-01,2023-01-27,Taha Enterprices,10268.0
2022-12,2022-12-03,AK Chicken Adakkaputhur,748.0
2022-12,2022-12-04,AK Chicken Adakkaputhur,675.0
2022-12,2022-12-06,AK Chicken Adakkaputhur,845.0
2022-12,2022-12-09,AK Chicken Adakkaputhur,598.0
2022-12,2022-12-11,AK Chicken Adakkaputhur,890.0
2022-12,2022-12-16,AK Chicken Adakkaputhur,1806.0
2022-12,2022-12-19,AK Chicken Adakkaputhur,1566.0
2022-12,2022-12-24,AK Chicken Adakkaputhur,2619.0
2022-12,2022-12-26,AK Chicken Adakkaputhur,550.0
2022-12,2022-12-27,AK Chicken Adakkaputhur,554.0
2022-12,2022-12-28,AK Chicken Adakkaputhur,907.0
2022-12,2022-12-29,AK Chicken Adakkaputhur,106.0
